Date,AAPL,MSFT,spread,spread_zscore,vol_ratio,spread_momentum
2023-08-28,178.4421844482422,318.894287109375,140.4521026611328,0.038931109289498375,1.2327907459584544,-0.85540771484375
2023-08-29,182.3340301513672,323.5343017578125,141.2002716064453,0.1968490834053148,1.281306603141282,0.7481689453125
2023-08-30,185.82980346679688,323.9087219238281,138.07891845703125,-0.9718942045197181,1.3732988525704295,-3.1213531494140625
2023-08-31,186.04766845703125,322.89404296875,136.84637451171875,-1.9297496338709315,0.7013626587584587,-1.2325439453125
2023-09-01,187.6222686767578,323.7806701660156,136.1584014892578,-1.8977848776940323,0.6558992863249654,-0.6879730224609375
2023-09-05,187.85992431640625,328.5980224609375,140.73809814453125,0.16843008988394265,0.7839371584791751,4.5796966552734375
2023-09-06,181.1357879638672,327.9380187988281,146.80223083496094,2.7221215124283673,0.7162402483376912,6.0641326904296875
2023-09-07,175.83766174316406,325.0120544433594,149.1743927001953,2.7372609101038115,0.9059741616132134,2.372161865234375
2023-09-08,176.45164489746094,329.307373046875,152.85572814941406,2.8280308023623495,0.9879268544475334,3.68133544921875
2023-09-11,177.6201934814453,332.9228515625,155.3026580810547,2.592290384267418,1.0262856463201444,2.446929931640625
2023-09-12,174.5899200439453,326.8444519042969,152.25453186035156,1.71077602635858,1.1957112118966635,-3.048126220703125
2023-09-13,172.5202178955078,331.07080078125,158.5505828857422,2.292577027169053,1.3014631884001504,6.296051025390625
2023-09-14,174.0353546142578,333.67156982421875,159.63621520996094,2.0430933912778015,1.1887837246332424,1.08563232421875
2023-09-15,173.31239318847656,325.3175048828125,152.00511169433594,0.8973893970258332,1.4305435919681044,-7.631103515625
2023-09-18,176.2436981201172,324.1747131347656,147.93101501464844,0.284896200157699,1.299569020409565,-4.0740966796875
2023-09-19,177.33303833007812,323.7707824707031,146.437744140625,0.052725552200537554,1.2105897622592108,-1.4932708740234375
2023-09-20,173.78778076171875,316.0077819824219,142.22000122070312,-0.5385784910879033,1.0995525398722765,-4.217742919921875
